contrato_id,cliente_id,categoria_produto,subtipo,ano,mes,data_adesao,valor_mensal,status
355,221,cartao,Mastercard Standard,2025,10,2025-10-16,39.03,cancelado
356,221,seguro_avulso,Residencial,2026,3,2026-03-20,82.32,ativo
357,222,cartao,Visa Gold,2025,5,2025-05-25,75.83,ativo
358,223,seguro_cartao,Proteção Financeira do Cartão,2026,2,2026-02-08,11.77,ativo
359,224,consorcio,Motocicleta,2025,11,2025-11-25,3385.17,ativo
360,225,consorcio,Veículo Leve,2025,8,2025-08-12,565.2,suspenso
361,226,cartao,Mastercard Gold,2025,6,2025-06-19,27.58,ativo
362,227,cartao,Elo Standard,2026,2,2026-02-05,53.31,ativo
363,227,consorcio,Imóvel,2026,2,2026-02-19,1498.86,ativo
364,228,consorcio,Veículo Leve,2025,10,2025-10-09,1684.22,ativo
365,229,cartao,Visa Standard,2025,1,2025-01-25,66.99,cancelado
366,229,seguro_avulso,Residencial,2025,12,2025-12-07,53.13,ativo
367,230,cartao,Mastercard Standard,2025,9,2025-09-21,25.78,ativo
368,231,seguro_cartao,Proteção Financeira do Cartão,2025,8,2025-08-27,19.5,cancelado
369,232,consorcio,Veículo Leve,2026,1,2026-01-14,570.94,ativo
370,233,cartao,Elo Gold,2025,6,2025-06-07,71.01,cancelado
371,233,seguro_cartao,Proteção Financeira do Cartão,2026,6,2026-06-14,13.56,ativo
372,234,seguro_avulso,Auto,2026,5,2026-05-03,187.03,ativo
373,235,cartao,Visa Standard,2025,1,2025-01-14,29.97,ativo
374,236,cartao,Visa Gold,2026,1,2026-01-06,27.26,ativo
375,236,consorcio,Veículo Pesado,2026,4,2026-04-05,2948.45,ativo
376,237,cartao,Visa Standard,2026,1,2026-01-04,61.06,ativo
377,237,consorcio,Motocicleta,2026,2,2026-02-25,1925.73,suspenso
378,238,seguro_avulso,Vida,2026,3,2026-03-06,41.93,ativo
379,239,consorcio,Motocicleta,2026,5,2026-05-09,1006.11,cancelado
380,239,cartao,Visa Standard,2025,8,2025-08-16,57.95,ativo
381,240,seguro_avulso,Vida,2025,7,2025-07-07,120.9,ativo
382,240,cartao,Visa Standard,2025,4,2025-04-06,22.69,ativo
383,241,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-27,18.48,cancelado
384,242,cartao,Visa Platinum,2025,12,2025-12-26,49.02,cancelado
385,242,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,2,2025-02-23,9.3,ativo
386,243,cartao,Mastercard Gold,2026,2,2026-02-10,58.82,ativo
387,244,cartao,Mastercard Black,2025,5,2025-05-16,53.46,cancelado
388,244,consorcio,Imóvel,2025,1,2025-01-25,738.97,cancelado
389,245,cartao,Mastercard Standard,2025,8,2025-08-10,30.4,cancelado
390,245,seguro_cartao,Proteção Financeira do Cartão,2025,12,2025-12-24,15.86,ativo
391,246,cartao,Visa Platinum,2025,9,2025-09-22,46.7,ativo
392,246,seguro_avulso,Garantia Estendida,2025,1,2025-01-02,41.75,ativo
393,247,cartao,Mastercard Gold,2025,5,2025-05-10,18.23,ativo
394,248,cartao,Visa Gold,2025,3,2025-03-22,19.06,suspenso
395,249,cartao,Visa Gold,2025,6,2025-06-15,20.96,ativo
396,250,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,3,2025-03-19,23.84,ativo
397,250,cartao,Elo Standard,2026,4,2026-04-25,38.48,ativo
398,251,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,8,2025-08-27,22.89,cancelado
399,252,seguro_avulso,Auto,2025,9,2025-09-13,382.6,suspenso
400,252,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,6,2026-06-07,8.18,ativo
401,253,seguro_cartao,Proteção Financeira do Cartão,2025,11,2025-11-02,9.78,ativo
402,254,cartao,Visa Gold,2025,11,2025-11-01,37.84,ativo
403,255,seguro_cartao,Proteção Financeira do Cartão,2025,1,2025-01-14,19.76,ativo
404,256,consorcio,Eletroeletrônico,2026,4,2026-04-25,1621.8,ativo
405,257,cartao,Mastercard Standard,2026,6,2026-06-16,48.0,ativo
406,258,seguro_avulso,Vida,2025,1,2025-01-08,116.63,ativo
407,259,seguro_avulso,Garantia Estendida,2025,4,2025-04-05,22.14,ativo
408,260,cartao,Visa Standard,2025,2,2025-02-12,48.72,ativo
409,261,cartao,Mastercard Gold,2025,3,2025-03-17,75.02,ativo
410,261,consorcio,Motocicleta,2026,4,2026-04-14,2901.43,ativo
411,261,seguro_cartao,Proteção Financeira do Cartão,2025,4,2025-04-06,24.32,ativo
412,262,cartao,Mastercard Standard,2025,4,2025-04-04,33.69,ativo
413,263,cartao,Visa Gold,2026,5,2026-05-10,24.11,ativo
414,263,seguro_cartao,Proteção Financeira do Cartão,2025,10,2025-10-19,13.73,ativo
415,264,seguro_avulso,Auto,2026,1,2026-01-23,401.55,cancelado
416,265,cartao,Visa Standard,2025,8,2025-08-26,26.22,ativo
417,265,consorcio,Imóvel,2026,3,2026-03-26,1491.77,ativo
418,266,cartao,Elo Standard,2025,12,2025-12-02,51.1,ativo
419,267,seguro_avulso,Vida,2025,3,2025-03-11,111.61,ativo
420,267,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,5,2026-05-26,22.19,ativo
421,267,consorcio,Imóvel,2025,3,2025-03-26,723.07,ativo
422,268,seguro_avulso,Residencial,2025,3,2025-03-05,50.21,ativo
423,269,seguro_avulso,Vida,2026,4,2026-04-24,69.46,ativo
424,270,cartao,Visa Gold,2026,4,2026-04-14,59.86,ativo
425,271,consorcio,Veículo Leve,2025,1,2025-01-18,2698.87,ativo
426,272,cartao,Visa Standard,2026,6,2026-06-16,47.03,cancelado
427,273,seguro_avulso,Auto,2025,1,2025-01-17,279.69,cancelado
428,274,consorcio,Veículo Leve,2025,6,2025-06-09,424.44,ativo
429,275,cartao,Elo Standard,2026,2,2026-02-11,66.88,ativo
430,276,seguro_avulso,Residencial,2025,1,2025-01-26,87.28,ativo
431,276,cartao,Mastercard Gold,2026,1,2026-01-27,21.77,ativo
432,277,cartao,Visa Platinum,2026,4,2026-04-27,16.04,ativo
433,278,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,4,2025-04-27,13.13,ativo
434,278,cartao,Elo Standard,2025,9,2025-09-09,34.88,ativo
435,278,consorcio,Motocicleta,2025,9,2025-09-23,693.74,suspenso
436,279,cartao,Visa Gold,2025,5,2025-05-14,52.03,ativo
437,280,cartao,Elo Standard,2026,6,2026-06-27,66.47,ativo
438,281,seguro_avulso,Auto,2026,4,2026-04-25,164.91,ativo
439,282,seguro_avulso,Residencial,2026,2,2026-02-02,39.85,ativo
440,283,consorcio,Veículo Leve,2025,2,2025-02-10,2526.63,cancelado
441,283,cartao,Visa Gold,2025,8,2025-08-22,57.43,ativo
442,284,consorcio,Imóvel,2025,11,2025-11-12,1679.56,ativo
443,285,consorcio,Imóvel,2025,11,2025-11-08,2040.38,ativo
444,286,cartao,Mastercard Standard,2026,1,2026-01-11,62.67,ativo
445,287,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-06,23.33,suspenso
446,288,cartao,Mastercard Standard,2026,3,2026-03-01,64.63,ativo
447,288,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,12,2025-12-27,24.53,ativo
448,289,cartao,Elo Gold,2025,6,2025-06-22,58.6,ativo
449,289,seguro_cartao,Proteção Financeira do Cartão,2025,8,2025-08-18,16.09,ativo
450,290,cartao,Amex Platinum,2025,8,2025-08-27,27.36,ativo
451,290,consorcio,Motocicleta,2025,3,2025-03-22,593.87,ativo
452,291,cartao,Mastercard Black,2025,2,2025-02-08,70.74,ativo
453,292,cartao,Visa Gold,2025,10,2025-10-09,66.15,ativo
454,293,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-26,11.56,cancelado
455,294,cartao,Mastercard Standard,2026,1,2026-01-06,48.21,ativo
456,294,seguro_avulso,Garantia Estendida,2025,5,2025-05-05,58.83,ativo
457,294,consorcio,Motocicleta,2026,2,2026-02-11,2248.17,ativo
458,295,cartao,Elo Standard,2026,2,2026-02-11,42.43,ativo
459,295,seguro_cartao,Proteção Financeira do Cartão,2025,7,2025-07-21,11.62,ativo
460,296,cartao,Mastercard Black,2025,10,2025-10-18,42.12,suspenso
461,296,seguro_avulso,Auto,2025,3,2025-03-02,346.62,ativo
462,297,consorcio,Motocicleta,2025,6,2025-06-16,1819.44,ativo
463,297,seguro_cartao,Proteção Financeira do Cartão,2026,1,2026-01-12,13.04,ativo
464,298,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,2,2026-02-01,22.31,suspenso
465,298,cartao,Mastercard Standard,2026,4,2026-04-27,57.65,ativo
466,298,seguro_avulso,Vida,2025,4,2025-04-19,68.93,ativo
467,299,consorcio,Imóvel,2025,4,2025-04-27,2901.37,ativo
468,300,seguro_avulso,Vida,2026,2,2026-02-22,86.95,ativo
469,301,cartao,Mastercard Gold,2025,4,2025-04-10,18.53,ativo
470,302,cartao,Visa Gold,2025,9,2025-09-20,61.73,cancelado
471,303,consorcio,Veículo Leve,2026,4,2026-04-01,450.25,ativo
472,303,cartao,Mastercard Gold,2025,10,2025-10-21,60.51,ativo
473,304,consorcio,Veículo Leve,2025,1,2025-01-23,2976.66,suspenso
474,305,consorcio,Serviços,2025,7,2025-07-02,1229.46,ativo
475,305,cartao,Visa Gold,2025,11,2025-11-23,24.92,cancelado
476,305,seguro_avulso,Garantia Estendida,2025,8,2025-08-17,24.58,ativo
477,306,seguro_cartao,Proteção Financeira do Cartão,2025,6,2025-06-21,13.1,suspenso
478,306,seguro_avulso,Residencial,2026,1,2026-01-06,34.16,ativo
479,307,consorcio,Imóvel,2025,11,2025-11-15,337.96,ativo
480,308,cartao,Mastercard Gold,2025,2,2025-02-06,29.72,ativo
481,309,cartao,Elo Gold,2025,10,2025-10-19,17.91,ativo
482,310,seguro_cartao,Proteção Financeira do Cartão,2025,7,2025-07-01,18.74,ativo
483,311,seguro_avulso,Auto,2026,1,2026-01-05,345.69,ativo
484,312,seguro_avulso,Residencial,2025,4,2025-04-27,39.99,ativo
485,313,seguro_avulso,Auto,2026,2,2026-02-24,352.25,ativo
486,314,seguro_avulso,Garantia Estendida,2025,8,2025-08-20,38.66,cancelado
487,314,seguro_cartao,Proteção Financeira do Cartão,2025,4,2025-04-24,20.31,suspenso
488,315,cartao,Mastercard Black,2026,5,2026-05-02,57.56,ativo
489,315,seguro_avulso,Residencial,2026,3,2026-03-02,40.9,ativo
490,316,cartao,Mastercard Standard,2026,1,2026-01-02,43.68,ativo
491,317,consorcio,Motocicleta,2025,3,2025-03-24,350.52,cancelado
492,318,consorcio,Imóvel,2025,10,2025-10-12,1942.05,ativo
493,318,seguro_avulso,Vida,2025,9,2025-09-06,67.66,ativo
494,318,seguro_cartao,Proteção Financeira do Cartão,2025,4,2025-04-06,13.43,cancelado
495,319,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,7,2025-07-11,24.92,ativo
496,320,consorcio,Imóvel,2025,12,2025-12-20,849.86,ativo
497,320,cartao,Mastercard Standard,2025,11,2025-11-24,59.75,ativo
498,321,seguro_cartao,Proteção Financeira do Cartão,2025,4,2025-04-14,8.83,cancelado
499,322,seguro_cartao,Proteção Financeira do Cartão,2025,7,2025-07-12,14.76,cancelado
500,322,consorcio,Imóvel,2025,11,2025-11-21,337.02,ativo
501,323,cartao,Visa Standard,2026,6,2026-06-10,25.65,ativo
502,324,cartao,Visa Standard,2025,11,2025-11-25,42.51,suspenso
503,325,cartao,Mastercard Gold,2025,7,2025-07-27,67.83,ativo
504,326,seguro_avulso,Garantia Estendida,2025,6,2025-06-09,30.76,cancelado
505,327,consorcio,Imóvel,2026,5,2026-05-16,2642.68,ativo
506,327,seguro_avulso,Residencial,2025,8,2025-08-26,53.54,ativo
507,327,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,2,2026-02-13,21.4,ativo
508,328,cartao,Elo Standard,2026,2,2026-02-23,79.94,ativo
509,328,seguro_avulso,Residencial,2026,4,2026-04-14,57.3,ativo
510,329,cartao,Visa Standard,2025,7,2025-07-09,43.04,ativo
511,330,seguro_cartao,Proteção Financeira do Cartão,2025,4,2025-04-21,24.87,ativo
512,331,seguro_avulso,Residencial,2026,4,2026-04-06,40.68,ativo
513,331,cartao,Visa Gold,2026,2,2026-02-01,22.1,ativo
514,332,cartao,Visa Gold,2026,2,2026-02-06,76.15,ativo
515,332,seguro_cartao,Proteção Financeira do Cartão,2025,6,2025-06-02,9.26,ativo
516,333,cartao,Visa Gold,2025,6,2025-06-18,44.33,ativo
517,334,cartao,Visa Standard,2026,4,2026-04-15,75.97,ativo
518,335,consorcio,Veículo Leve,2025,6,2025-06-14,2875.06,ativo
519,335,cartao,Elo Standard,2026,4,2026-04-15,55.12,ativo
520,336,cartao,Visa Standard,2025,2,2025-02-25,31.6,suspenso
521,337,consorcio,Eletroeletrônico,2025,2,2025-02-03,468.91,ativo
522,338,cartao,Mastercard Standard,2026,2,2026-02-26,35.98,ativo
523,338,consorcio,Motocicleta,2025,4,2025-04-22,3193.79,ativo
524,338,seguro_avulso,Residencial,2025,1,2025-01-06,41.68,ativo
525,339,seguro_avulso,Residencial,2025,9,2025-09-10,61.91,cancelado
526,339,cartao,Visa Standard,2025,6,2025-06-20,67.26,ativo
527,340,cartao,Mastercard Gold,2026,2,2026-02-21,47.79,ativo
528,340,seguro_avulso,Residencial,2025,7,2025-07-16,85.37,ativo
529,340,consorcio,Imóvel,2025,3,2025-03-21,1543.62,ativo
530,341,cartao,Mastercard Black,2025,11,2025-11-02,36.14,ativo
531,342,cartao,Mastercard Gold,2026,2,2026-02-19,60.84,ativo
532,343,cartao,Amex Platinum,2026,6,2026-06-23,42.94,ativo
533,344,cartao,Elo Standard,2025,1,2025-01-06,64.85,ativo
534,344,consorcio,Veículo Leve,2025,6,2025-06-04,2266.79,ativo
535,344,seguro_avulso,Vida,2025,12,2025-12-04,83.13,ativo
536,345,cartao,Elo Standard,2025,10,2025-10-17,54.6,ativo
537,346,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,7,2025-07-25,18.97,ativo
538,347,cartao,Mastercard Gold,2025,8,2025-08-22,25.86,ativo
539,347,seguro_cartao,Proteção Financeira do Cartão,2025,9,2025-09-26,20.23,ativo
540,348,cartao,Visa Standard,2025,12,2025-12-17,76.58,ativo
541,349,consorcio,Motocicleta,2025,8,2025-08-24,864.61,cancelado
542,349,cartao,Elo Standard,2025,2,2025-02-14,48.78,cancelado
543,349,seguro_avulso,Auto,2025,6,2025-06-20,379.45,ativo
544,350,seguro_avulso,Residencial,2025,9,2025-09-25,33.4,ativo
545,351,seguro_avulso,Vida,2026,4,2026-04-25,138.74,ativo
546,352,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,4,2025-04-18,10.04,cancelado
547,352,seguro_avulso,Auto,2025,2,2025-02-04,201.53,ativo
548,353,cartao,Mastercard Gold,2026,6,2026-06-23,48.71,ativo
549,353,seguro_avulso,Auto,2026,6,2026-06-21,435.19,ativo
550,354,seguro_cartao,Proteção Financeira do Cartão,2026,4,2026-04-02,13.17,ativo
551,355,consorcio,Veículo Leve,2026,4,2026-04-16,856.6,ativo
552,355,seguro_avulso,Auto,2025,12,2025-12-04,190.9,ativo
553,356,cartao,Visa Standard,2025,3,2025-03-12,31.65,ativo
554,357,seguro_avulso,Auto,2025,5,2025-05-16,422.29,ativo
555,358,seguro_avulso,Residencial,2026,4,2026-04-01,38.9,ativo
556,359,cartao,Visa Standard,2025,8,2025-08-26,42.85,ativo
557,359,seguro_avulso,Auto,2026,4,2026-04-14,366.41,suspenso
558,360,seguro_avulso,Vida,2025,7,2025-07-02,41.43,ativo
559,361,consorcio,Veículo Pesado,2026,2,2026-02-18,851.1,ativo
560,362,consorcio,Veículo Leve,2025,11,2025-11-22,3403.24,ativo
561,363,seguro_avulso,Garantia Estendida,2026,5,2026-05-03,42.46,ativo
562,363,cartao,Mastercard Standard,2025,10,2025-10-09,42.15,ativo
563,364,cartao,Visa Standard,2025,10,2025-10-24,73.8,ativo
564,365,cartao,Mastercard Standard,2026,2,2026-02-19,28.14,ativo
565,365,consorcio,Motocicleta,2025,8,2025-08-11,843.86,ativo
566,366,cartao,Visa Gold,2026,1,2026-01-20,23.98,ativo
567,367,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,4,2026-04-19,8.69,ativo
568,367,consorcio,Veículo Leve,2025,12,2025-12-24,2310.55,suspenso
569,368,seguro_cartao,Proteção Financeira do Cartão,2026,6,2026-06-04,19.79,cancelado
570,369,cartao,Amex Platinum,2026,2,2026-02-05,17.62,ativo
571,369,seguro_avulso,Vida,2025,12,2025-12-12,89.97,ativo
572,370,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,4,2025-04-27,13.97,cancelado
573,370,seguro_avulso,Vida,2025,6,2025-06-10,93.15,ativo
574,370,cartao,Elo Standard,2026,5,2026-05-15,49.65,ativo
575,371,consorcio,Veículo Leve,2026,1,2026-01-14,1459.97,ativo
576,372,cartao,Visa Gold,2025,9,2025-09-06,51.47,ativo
577,373,seguro_avulso,Vida,2025,11,2025-11-10,93.84,ativo
578,374,seguro_cartao,Proteção Financeira do Cartão,2026,1,2026-01-20,24.08,ativo
579,375,consorcio,Veículo Leve,2026,2,2026-02-16,798.77,ativo
580,376,cartao,Visa Gold,2026,3,2026-03-05,42.84,ativo
581,376,consorcio,Veículo Pesado,2025,9,2025-09-13,3481.47,ativo
582,376,seguro_cartao,Proteção Financeira do Cartão,2026,5,2026-05-06,18.57,ativo
583,377,consorcio,Veículo Leve,2025,1,2025-01-14,792.67,cancelado
584,377,cartao,Visa Standard,2025,5,2025-05-13,20.04,ativo
585,377,seguro_avulso,Vida,2025,1,2025-01-15,126.16,cancelado
586,378,seguro_avulso,Residencial,2026,4,2026-04-27,41.26,ativo
587,379,seguro_avulso,Vida,2025,6,2025-06-10,47.91,ativo
588,379,cartao,Visa Platinum,2025,10,2025-10-06,21.09,ativo
589,380,seguro_avulso,Auto,2025,7,2025-07-08,308.3,cancelado
590,380,seguro_cartao,Proteção Financeira do Cartão,2025,8,2025-08-27,19.62,ativo
591,381,consorcio,Veículo Leve,2025,4,2025-04-26,2340.38,cancelado
592,381,seguro_cartao,Proteção Financeira do Cartão,2026,6,2026-06-16,16.21,ativo
593,382,cartao,Elo Standard,2025,4,2025-04-21,79.86,ativo
594,383,cartao,Amex Platinum,2025,1,2025-01-02,61.46,ativo
595,384,cartao,Visa Platinum,2026,4,2026-04-22,69.77,ativo
596,385,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,1,2025-01-04,18.3,ativo
597,385,cartao,Visa Gold,2025,9,2025-09-15,69.37,ativo
598,386,seguro_avulso,Residencial,2026,3,2026-03-26,77.77,ativo
599,386,seguro_cartao,Proteção Financeira do Cartão,2026,4,2026-04-17,10.13,ativo
600,387,consorcio,Veículo Leve,2025,3,2025-03-17,1091.15,ativo
601,388,seguro_avulso,Vida,2026,3,2026-03-15,105.65,ativo
602,389,seguro_avulso,Garantia Estendida,2025,4,2025-04-21,45.84,ativo
603,389,seguro_cartao,Proteção Financeira do Cartão,2026,6,2026-06-23,19.11,ativo
604,390,seguro_cartao,Proteção Financeira do Cartão,2025,2,2025-02-24,12.38,ativo
605,391,consorcio,Motocicleta,2026,4,2026-04-21,1550.61,cancelado
606,392,cartao,Visa Gold,2025,12,2025-12-25,72.58,ativo
607,393,cartao,Mastercard Gold,2026,2,2026-02-26,15.29,ativo
608,393,seguro_avulso,Auto,2025,10,2025-10-25,302.79,ativo
609,394,seguro_cartao,Proteção Financeira do Cartão,2025,4,2025-04-14,17.37,ativo
610,394,cartao,Mastercard Gold,2025,2,2025-02-14,24.92,ativo
611,395,cartao,Mastercard Standard,2026,5,2026-05-20,39.4,ativo
612,395,seguro_avulso,Garantia Estendida,2025,3,2025-03-02,31.63,ativo
613,396,consorcio,Motocicleta,2025,9,2025-09-08,565.57,ativo
614,397,seguro_cartao,Proteção Financeira do Cartão,2025,12,2025-12-12,9.39,cancelado
615,398,seguro_cartao,Proteção Financeira do Cartão,2026,2,2026-02-03,23.92,ativo
616,399,cartao,Visa Gold,2025,7,2025-07-09,32.48,ativo
617,400,seguro_avulso,Vida,2025,6,2025-06-05,86.27,ativo
618,401,consorcio,Veículo Pesado,2026,5,2026-05-27,2313.0,ativo
619,402,seguro_avulso,Garantia Estendida,2025,9,2025-09-12,31.14,ativo
620,403,cartao,Mastercard Black,2025,8,2025-08-07,56.37,ativo
621,404,cartao,Mastercard Black,2025,4,2025-04-12,56.62,ativo
622,405,seguro_avulso,Auto,2025,9,2025-09-22,267.8,ativo
623,405,cartao,Elo Gold,2026,6,2026-06-09,25.21,cancelado
624,405,consorcio,Motocicleta,2026,2,2026-02-01,3196.34,ativo
625,406,consorcio,Veículo Leve,2025,4,2025-04-15,2548.72,ativo
626,407,seguro_avulso,Vida,2026,1,2026-01-03,148.22,ativo
627,408,seguro_avulso,Residencial,2025,11,2025-11-09,46.42,ativo
628,408,seguro_cartao,Proteção Financeira do Cartão,2026,5,2026-05-23,20.39,ativo
629,409,seguro_cartao,Proteção Financeira do Cartão,2025,6,2025-06-19,16.33,cancelado
630,409,cartao,Visa Gold,2025,1,2025-01-18,33.3,ativo
631,409,seguro_avulso,Vida,2025,11,2025-11-14,75.72,cancelado
632,410,seguro_cartao,Proteção Financeira do Cartão,2025,8,2025-08-06,19.31,ativo
633,411,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,3,2025-03-05,11.77,ativo
634,412,cartao,Visa Standard,2025,4,2025-04-04,60.31,ativo
635,412,seguro_cartao,Proteção Financeira do Cartão,2025,4,2025-04-06,23.7,cancelado
636,412,seguro_avulso,Residencial,2025,8,2025-08-10,40.91,ativo
637,413,seguro_avulso,Garantia Estendida,2025,3,2025-03-23,32.64,ativo
638,414,cartao,Mastercard Black,2025,5,2025-05-04,34.27,ativo
639,415,seguro_avulso,Garantia Estendida,2025,3,2025-03-06,31.65,ativo
640,416,consorcio,Imóvel,2025,6,2025-06-07,2027.73,ativo
641,417,seguro_avulso,Residencial,2026,1,2026-01-07,79.71,ativo
642,418,cartao,Mastercard Gold,2026,1,2026-01-25,30.02,ativo
643,419,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,7,2025-07-22,14.77,ativo
644,419,cartao,Visa Standard,2025,5,2025-05-17,16.63,ativo
645,420,cartao,Elo Gold,2025,5,2025-05-11,21.46,ativo
646,420,consorcio,Imóvel,2025,8,2025-08-11,3481.62,cancelado
647,420,seguro_avulso,Residencial,2025,5,2025-05-18,72.91,cancelado
648,421,cartao,Visa Platinum,2025,6,2025-06-22,41.4,cancelado
649,421,seguro_cartao,Proteção Financeira do Cartão,2025,2,2025-02-05,17.76,cancelado
650,421,consorcio,Imóvel,2025,7,2025-07-16,1048.22,cancelado
651,422,cartao,Mastercard Standard,2025,3,2025-03-17,42.82,cancelado
652,423,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,8,2025-08-04,10.29,ativo
653,423,cartao,Mastercard Gold,2025,2,2025-02-16,16.84,ativo
654,424,cartao,Mastercard Standard,2025,10,2025-10-24,64.86,ativo
655,425,seguro_avulso,Auto,2025,6,2025-06-18,250.77,ativo
656,426,seguro_avulso,Residencial,2025,11,2025-11-07,30.16,ativo
657,426,cartao,Elo Standard,2025,12,2025-12-24,18.19,ativo
658,427,seguro_avulso,Vida,2025,4,2025-04-05,109.93,ativo
659,427,consorcio,Veículo Pesado,2025,12,2025-12-02,3335.7,cancelado
660,428,seguro_avulso,Vida,2025,4,2025-04-03,62.74,ativo
661,429,consorcio,Motocicleta,2025,12,2025-12-21,915.25,ativo
662,430,cartao,Elo Standard,2026,4,2026-04-18,71.65,ativo
663,431,seguro_avulso,Residencial,2025,12,2025-12-14,32.97,ativo
664,432,cartao,Visa Gold,2025,3,2025-03-18,47.58,cancelado
665,433,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-14,21.55,ativo
666,433,consorcio,Imóvel,2025,4,2025-04-14,3410.13,ativo
667,433,cartao,Elo Gold,2025,1,2025-01-27,55.99,ativo
668,434,cartao,Mastercard Standard,2025,3,2025-03-23,72.19,ativo
669,435,cartao,Visa Gold,2026,3,2026-03-04,59.28,cancelado
670,436,cartao,Visa Standard,2025,12,2025-12-15,65.37,ativo
671,437,cartao,Mastercard Gold,2026,5,2026-05-23,35.38,ativo
672,438,seguro_avulso,Garantia Estendida,2026,3,2026-03-09,53.96,cancelado
673,439,cartao,Mastercard Gold,2025,6,2025-06-27,68.77,ativo
674,440,cartao,Visa Gold,2026,5,2026-05-06,53.01,ativo
675,441,cartao,Visa Standard,2025,12,2025-12-14,72.8,suspenso
676,441,consorcio,Veículo Leve,2026,3,2026-03-08,371.02,ativo
677,442,cartao,Visa Standard,2026,2,2026-02-27,75.73,cancelado
678,443,consorcio,Motocicleta,2025,6,2025-06-25,3257.33,ativo
679,444,cartao,Mastercard Gold,2025,6,2025-06-20,18.94,ativo
680,445,seguro_cartao,Proteção Financeira do Cartão,2026,6,2026-06-14,20.62,ativo
681,446,cartao,Mastercard Standard,2025,10,2025-10-07,68.89,ativo
